,color-count,Product_Title,selling_proposition,Final_Amount,discount,rank-title,rank-sub,Org_Amount
169,7.0,Manfinity RSRT Men Drawstring Waist Paisley Print Shorts,0.0,844.5500000000001,14.0,#4 Best Seller,in Boho Men Shorts,982.0348837209302
170,0.0,"ROMWE Street Life Men's Character Printed Short Sleeve Y2k T-Shirt, Suitable For Daily Wear In Spring And Summer",4100.0,1063.05,13.0,Unranked(New),Simple Menswear,1221.896551724138
171,16.0,Manfinity Homme Men Half Zip Polo Shirts,2600.0,1167.55,12.0,Unranked(New),Simple Menswear,1326.7613636363637
172,12.0,Manfinity Chillmode Men Embroidery Coconut Tree Top,1600.0,740.05,12.0,Unranked(New),Simple Menswear,840.9659090909091
173,15.0,Dat Strong New Orleans   Mens T-Shirt,0.0,2090.0,0.0,Unranked(New),Simple Menswear,2090.0
174,8.0,Manfinity Homme Men Solid Drawstring Waist Shorts,2500.0,778.05,13.0,Unranked(New),Simple Menswear,894.3103448275862
175,5.0,Manfinity Homme Men Solid Skinny Jeans,2200.0,1729.95,14.0,Unranked(New),Simple Menswear,2011.5697674418604
176,12.0,Manfinity Hypemode Men T-Shirts Fit Crew Neck Short Sleeve Graphic Tee Casual Simple Summer,2200.0,949.0500000000001,12.0,Unranked(New),Simple Menswear,1078.465909090909
177,0.0,Men's Letter Print Drawstring Hoodie And Sweatpants Set,200.0,1775.5500000000002,27.0,Unranked(New),Simple Menswear,2432.260273972603
178,13.0,Manfinity RSRT Men T-Shirts Fit Crew Neck Short Sleeve Graphic Tee Casual Dad Summer Polyester,8300.0,778.05,12.0,Unranked(New),Simple Menswear,884.1477272727273
179,18.0,Michelangelo's David With Bubble Gum Contemporary Statue Art Mens T-Shirt,0.0,1805.0,0.0,Unranked(New),Simple Menswear,1805.0
180,6.0,"Manfinity EMRG A White Street Style Top With Full Black And White Mouth Pattern, Suitable For Summer Men's T-Shirt.",2500.0,901.5500000000001,13.0,Unranked(New),Simple Menswear,1036.2643678160919
181,0.0,Manfinity Men Cotton Flap Pocket Zipper Fly Jeans,0.0,2288.55,13.0,#5 Best Sellers,in Men Jeans,2630.5172413793107
182,10.0,"Manfinity Homme Men's Contrast Color Splicing Striped Edging Short Sleeve T-Shirt, Suitable For Summer Casual Wear",400.0,451.25,53.0,Unranked(New),Simple Menswear,960.1063829787234
183,4.0,Men's Short Sleeve T-Shirt Printed With Letter Pattern,6200.0,685.9,25.0,Unranked(New),Simple Menswear,914.5333333333333
184,7.0,Manfinity RSRT Men Tropical Print Shirt & Drawstring Waist Shorts Set,7800.0,1741.35,11.0,Unranked(New),Simple Menswear,1956.573033707865
185,15.0,Activated Beast Mode Workout Gym Clothing Mens T-Shirt,0.0,1900.0,0.0,Unranked(New),Simple Menswear,1900.0
186,4.0,Manfinity Homme Men's Loose-Fit Casual Pants With Flap Pockets,0.0,1405.05,7.0,#8 Best Sellers,in Men Pants,1510.8064516129032
187,0.0,Men Zip Pocket Side Shorts,100.0,489.25000000000006,41.0,Unranked(New),Simple Menswear,829.2372881355933
188,11.0,Manfinity Homme Loose Fit Men's Cargo Pants With Flap Pockets And Drawstring Waist,1200.0,1405.05,7.0,Unranked(New),Simple Menswear,1510.8064516129032
189,0.0,Manfinity RSRT Men Floral Print Shirt Without Tee,2400.0,1101.05,7.0,Unranked(New),Simple Menswear,1183.9247311827958
190,9.0,Men Summer Short Sleeve Tropical Print Shirt,4500.0,863.55,7.0,Unranked(New),Simple Menswear,928.5483870967741
191,18.0,I'm Just A Girl Guts Music Mens T-Shirt,0.0,1900.0,0.0,Unranked(New),Simple Menswear,1900.0
192,5.0,Manfinity Homme Men Playing Card Print Tee,1900.0,452.2,49.0,Unranked(New),Simple Menswear,886.6666666666666
193,6.0,Manfinity Homme Men Solid Color Pocketed Casual Simple Shorts,600.0,987.0500000000001,13.0,Unranked(New),Simple Menswear,1134.5402298850574
194,0.0,Manfinity EMRG Men's Summer Casual Short Sleeve T-Shirt With Letter & Car Print,0.0,1072.55,14.0,#6 Best Seller,in Polyester Men T-Shirts,1247.1511627906978
195,13.0,Manfinity Homme Men's Contrast Color Polo Shirt,0.0,937.65,18.0,#9 Best Seller,in Striped Men Polo Shirts,1143.4756097560976
196,0.0,Manfinity Homme Men's Solid Color Textured Short Sleeve Shirt And Shorts Set For Spring And Summer,0.0,2246.75,11.0,#9 Best Seller,in White Men Co-ords,2524.438202247191
197,7.0,Men Round Neck Letter Printed Casual Commuting T-Shirt,900.0,713.4499999999999,20.0,Unranked(New),Simple Menswear,891.8125
198,5.0,Manfinity LEGND Men's Round Neck Color Block Splicing T-Shirt,800.0,673.55,13.0,Unranked(New),Simple Menswear,774.1954022988506
199,14.0,Manfinity EMRG Men Graphic Pattern Sweater,0.0,1452.55,14.0,#2 Best Seller,in Fabric Men Knitwear,1689.0116279069769
200,5.0,SHEIN X Breakaway Manfinity EMRG Men Car & Letter Graphic Tee & Drawstring Waist Shorts,0.0,1595.05,13.0,#1 Best Seller,in Purple Men Co-ords,1833.3908045977012
201,0.0,Men Tie-Dye Daily Casual Spring & Summer Short Sleeved Shirt And Shorts Holiday Outfit Set,400.0,1273.95,25.0,Unranked(New),Simple Menswear,1698.6
202,7.0,Manfinity LEGND Men's Flag And Eagle Printed Round Neck Short Sleeve T-Shirt,7100.0,759.0500000000001,13.0,Unranked(New),Simple Menswear,872.471264367816
203,0.0,Nearly There Breaker Of The Rules Father'S Day Mens Graphic Cotton Tank Top,0.0,2374.0499999999997,7.0,Unranked(New),Simple Menswear,2552.7419354838707
204,8.0,Manfinity Homme Men's Pure-Color Round Neck Rib-Knit Leisure Short-Sleeved T-Shirt,600.0,1528.55,15.0,Unranked(New),Simple Menswear,1798.2941176470588
205,8.0,Manfinity Homme Men Contrast Tape Tee With Drawstring Waist Shorts,0.0,1497.2,17.0,#3 Best Seller,in Khaki Men T-Shirt Co-ords,1803.855421686747
206,6.0,SHEIN Manfinity Homme Men's Elastic Waist Straight Shorts Crochet Board Nylon Cool Yee Haw Plain All White Vacation Sexy Husband,4200.0,1367.05,14.0,Unranked(New),Simple Menswear,1589.593023255814
207,0.0,Manfinity Men Plus Lion Print Tee,0.0,688.75,43.0,#9 Best Seller,in Blue Men Plus Size T-Shirts,1208.3333333333333
208,5.0,Men Fashionable Casual Printed Round Neck T-Shirt For Leisure And Commute,1300.0,825.55,6.0,Unranked(New),Simple Menswear,878.2446808510638
209,15.0,Straight Outta Rams Nation  Mens T-Shirt,0.0,1995.0,0.0,Unranked(New),Simple Menswear,1995.0
210,5.0,Manfinity Sporsity Men Striped & Letter Graphic Tee,1000.0,489.25000000000006,35.0,Unranked(New),Simple Menswear,752.6923076923078
211,12.0,Manfinity Homme Men Quarter Zipper Polo Shirt,0.0,1082.05,13.0,#9 Best Seller,in Black Men Polo Shirts,1243.7356321839081
212,11.0,Manfinity Homme Men's Plain Short Sleeve Shirt And Shorts Set,0.0,2288.55,7.0,#8 Best Seller,in White Men Shirt Co-ords,2460.8064516129034
213,6.0,ROMWE Street Life Men Cartoon & Slogan Graphic Drop Shoulder Tee,0.0,977.55,11.0,#4 Best Seller,in Khaki Men Tops,1098.370786516854
214,4.0,Men Building & Slogan Graphic Tee,1600.0,584.25,35.0,Unranked(New),Simple Menswear,898.8461538461538
215,15.0,Nevermore Academy Wednesday Mens T-Shirt,0.0,1995.0,0.0,Unranked(New),Simple Menswear,1995.0
216,4.0,Manfinity VDAYZ Men's Vacation Style Loose Printed Beach Shorts,20.0,364.8,63.0,Unranked(New),Simple Menswear,985.9459459459459
217,0.0,Manfinity RSRT Men's Botanical Print Short Sleeve Shirt And Shorts Summer Outfits,40.0,1642.55,7.0,Unranked(New),Simple Menswear,1766.1827956989248
218,6.0,Manfinity Homme Men Contrast Trim Polo Shirt,2000.0,1129.55,13.0,Unranked(New),Simple Menswear,1298.3333333333333
219,0.0,Manfinity Homme Men Slogan Graphic Tee,2100.0,645.05,28.0,Unranked(New),Simple Menswear,895.9027777777777
220,13.0,Manfinity Homme Men T-Shirts Fit Crew Neck Short Sleeve Slogan Tee Casual Going Out Summer Knit Top,2100.0,768.55,12.0,Unranked(New),Simple Menswear,873.3522727272727
221,15.0,Straight Outta Colts Nation Football  Mens T-Shirt,0.0,1995.0,0.0,Unranked(New),Simple Menswear,1995.0
222,10.0,SHEIN X Hangout Fest Manfinity RSRT Men's Short Sleeve T-Shirt With Palm Tree Print,4500.0,711.5500000000001,13.0,Unranked(New),Simple Menswear,817.8735632183908
223,0.0,"New Summer Arrival Men Shorts, Simple And Comfortable Elastic Waistband Drawstring Sports Shorts With Letter Print, Running And Fitness Clothing, Mid-Length",500.0,425.6,56.0,Unranked(New),Simple Menswear,967.2727272727273
224,7.0,Manfinity EMRG Loose Fit Men's Cross Print Shorts With Drawstring Waist,1000.0,529.15,46.0,Unranked(New),Simple Menswear,979.9074074074074
225,6.0,Manfinity RSRT Men T-Shirts Fit Crew Neck Short Sleeve Graphic Tee Palm Tree Casual Fashion Men Clothes Summer,0.0,829.35,17.0,#6 Best Seller,in Tropical Men T-Shirts,999.2168674698795
226,5.0,Men's Summer Letter Printed Round Neck Short Sleeve Casual T-Shirt,4200.0,778.05,13.0,Unranked(New),Simple Menswear,894.3103448275862
227,0.0,Manfinity Homme Men Contrast Cuff Polo Shirt,600.0,650.75,42.0,Unranked(New),Simple Menswear,1121.9827586206898
228,5.0,Manfinity Homme Men's Summer Solid Color Short Sleeve Casual Commute Polo Shirt,90.0,1177.05,13.0,Unranked(New),Simple Menswear,1352.9310344827586
229,8.0,Manfinity Homme Men's Gradient Short Sleeve T-Shirt For Summer,0.0,759.0500000000001,13.0,#1 Best Seller,in All Over Print Men T-Shirts,872.471264367816
230,0.0,Manfinity Homme Men Plaid Print Polo Shirt,2600.0,941.45,26.0,Unranked(New),Simple Menswear,1272.2297297297298
231,9.0,Manfinity RSRT Men's Tropical Plant Print Short Sleeve Shirt And Shorts Set,1000.0,1458.25,20.0,Unranked(New),Simple Menswear,1822.8125
232,6.0,Manfinity Basics Men's Knitted Casual Round Neck Short Sleeve T-Shirt,1300.0,1556.1,16.0,Unranked(New),Simple Menswear,1852.5
233,14.0,Camp Half Blood Long Island Sound Mens T-Shirt,0.0,1900.0,0.0,Unranked(New),Simple Menswear,1900.0
234,16.0,Manfinity Homme Men Solid Waffle Knit Tee,3900.0,901.5500000000001,13.0,Unranked(New),Simple Menswear,1036.2643678160919
235,6.0,Manfinity Homme Men's Flip Pocket Casual Workwear Cargo Shorts,7800.0,698.25,50.0,Unranked(New),Simple Menswear,1396.5
236,4.0,Manfinity Homme Men Solid Turtleneck Sweater,90.0,1040.25,32.0,Unranked(New),Simple Menswear,1529.7794117647059
237,4.0,Men's Loose Oversized Drop Shoulder T-Shirt With Slogan Print,3400.0,825.55,12.0,Unranked(New),Simple Menswear,938.125
238,15.0,Dad Of Girls Shirt For Fathers Day Gift Mens T-Shirt,0.0,2090.0,0.0,Unranked(New),Simple Menswear,2090.0
239,0.0,Men 4pcs/Set Summer Solid Color Multiple Pockets Drawstring Beach Casual Sport Running Shorts,0.0,2953.55,7.0,#8 Best Seller,in Knitted Fabric Men Shorts,3175.8602150537636
240,0.0,Manfinity Homme Men Slant Pocket Bermuda Shorts,800.0,1110.55,13.0,Unranked(New),Simple Menswear,1276.4942528735633
241,5.0,Manfinity Mode Men's Color Block Short Sleeve Polo Shirt,0.0,1009.85,17.0,#3 Best Seller,in Polyester Men Polo Shirts,1216.686746987952
242,8.0,ROMWE Street Life Men's Tropical Pattern Drawstring Waist Shorts,0.0,456.0,51.0,#5 Best Seller,in Orange Men Bottoms,930.6122448979592
243,11.0,Manfinity Men's Letter Printed T-shirt,8200.0,709.65,15.0,Unranked(New),Simple Menswear,834.8823529411765
244,10.0,Sunday Funday Mens T-Shirt,0.0,1805.0,0.0,Unranked(New),Simple Menswear,1805.0
245,6.0,Manfinity LEGND Men's Letters And Cross Print Round Neck Short Sleeve T-Shirt,0.0,422.75,48.0,#6 Best Seller,in Slogan Men Clothing,812.9807692307693
246,0.0,Manfinity VCAY Men Beach Outfits Summer Vacation Basic Woven Casual Surfing Seaside Beach Fit Hawaiian Shirt Beachwear Kimono,10.0,1025.05,7.0,Unranked(New),Simple Menswear,1102.2043010752689
247,9.0,Manfinity Homme Men's Fashionable Leisure Polo Shirt And Shorts Set,1300.0,1101.05,41.0,Unranked(New),Simple Menswear,1866.1864406779662
248,12.0,ROMWE Prep Men Letter Graphic Drawstring Waist Shorts,0.0,1037.4,17.0,#4 Best Sellers,in Back to school clothes,1249.8795180722893
249,7.0,Manfinity Homme Men Cross Print Tee,4200.0,749.55,12.0,Unranked(New),Simple Menswear,851.7613636363636
250,18.0,Spill Ur Guts Music Mens T-Shirt,0.0,1710.0,0.0,Unranked(New),Simple Menswear,1710.0
251,8.0,Manfinity Mode Men's Solid Color Buttoned Half Placket Short Sleeve Polo Shirt,2500.0,983.25,17.0,Unranked(New),Simple Menswear,1184.6385542168675
252,5.0,Manfinity Homme Men Color Block Round Neck Short Sleeve T-Shirt And Drawstring Waist Shorts Casual Set For Summer,0.0,1253.05,14.0,#6 Best Seller,in All Over Print Men Co-ords,1457.0348837209303
253,4.0,Manfinity Homme Men Cotton Astronaut Print Tee,1700.0,664.0500000000001,28.0,Unranked(New),Simple Menswear,922.2916666666666
254,0.0,"ROMWE Street Life Men's Portrait Print Crinkle Dye Short Sleeve Y2k T-Shirt, Suitable For Daily Wear In Spring And Summer",0.0,1566.55,14.0,#6 Best Seller,in Figure Men Tops,1821.5697674418604
255,0.0,Men's Slogan Printed Short Sleeve T-shirt,2700.0,873.05,13.0,Unranked(New),Simple Menswear,1003.5057471264367
256,4.0,Manfinity Homme Loose Fit Men's Puffer Coat With Zipper Front,70.0,1119.1,53.0,Unranked(New),Simple Menswear,2381.0638297872338
257,11.0,Manfinity Homme Men Striped Trim Polo Shirt,400.0,635.5500000000001,44.0,Unranked(New),Simple Menswear,1134.9107142857144
258,4.0,Manfinity LEGND Men's Hollow Out Round Neck T-shirt,600.0,371.45,59.0,Unranked(New),Simple Menswear,905.9756097560976
259,0.0,Manfinity Homme Men Rainbow Striped Print Tee,1000.0,584.25,39.0,Unranked(New),Simple Menswear,957.7868852459017
260,9.0,Manfinity Swimmode Men's Random Printed Simple Daily Beach Shorts,0.0,1118.1499999999999,11.0,#3 Best Seller,in Animal Men Beach Shorts,1256.3483146067415
261,4.0,Manfinity RSRT Men Ombre Shirt & Drawstring Waist Shorts,2500.0,1747.05,7.0,Unranked(New),Simple Menswear,1878.5483870967741
262,14.0,Straight Outta Giants Nation   Mens T-Shirt,0.0,1995.0,0.0,Unranked(New),Simple Menswear,1995.0
263,6.0,Men's Drop-Shoulder T-Shirt With Slogan And Face Print,900.0,759.0500000000001,7.0,Unranked(New),Simple Menswear,816.1827956989247
264,4.0,Manfinity RSRT Men Solid Pocket Patched Shirt & Shorts,10000.0,1804.05,6.0,Unranked(New),Simple Menswear,1919.2021276595744
265,10.0,Manfinity Homme Men T-Shirts Fit Crew Neck Short Sleeve Summer,2900.0,920.55,15.0,Unranked(New),Simple Menswear,1083.0
266,5.0,Manfinity Homme Men Two Tone Letter Graphic Kangaroo Pocket Drawstring Thermal Lined Hoodie,200.0,1002.2500000000001,31.0,Unranked(New),Simple Menswear,1452.5362318840582
267,4.0,Men Slogan & Tropical Print Tee,0.0,730.5500000000001,13.0,#5 Best Seller,in Khaki Men T-Shirts,839.7126436781609
268,14.0,"In  A World Full Of Mondays, Be A Wednesday Mens T-Shirt",0.0,2090.0,0.0,Unranked(New),Simple Menswear,2090.0
269,7.0,Manfinity Chillmode Men Simple Daily Printed Round Neck Short Sleeve T-Shirt,900.0,863.55,13.0,Unranked(New),Simple Menswear,992.5862068965517
270,7.0,Manfinity Homme Men Cotton Eagle Print Tee & Letter Graphic Drawstring Waist Pants,0.0,1832.55,13.0,#9 Best Seller,in Animal Men T-Shirt Co-ords,2106.3793103448274
271,0.0,Rick and Morty X SHEIN Men Cartoon And Letter Graphic Drop Shoulder Tee,4900.0,1139.05,13.0,Unranked(New),Simple Menswear,1309.2528735632184
272,0.0,Men's Casual Round Neck Teddy Bear Print Commuter T-Shirt,500.0,650.75,26.0,Unranked(New),Simple Menswear,879.3918918918919
273,13.0,"Manfinity Hypemode Solid Color Drawstring Knit Casual Shorts, Suitable For Summer",0.0,489.25000000000006,56.0,#7 Best Seller,in Orange Men Bottoms,1111.9318181818182
274,14.0,Team Green HotD Mens T-Shirt,0.0,1995.0,0.0,Unranked(New),Simple Menswear,1995.0
275,5.0,Manfinity Homme Men Solid Notched Neck Tee,3300.0,863.55,13.0,Unranked(New),Simple Menswear,992.5862068965517
276,0.0,Men's Casual Round Neck T-Shirt With Slogan Print,60.0,342.95,61.0,Unranked(New),Simple Menswear,879.3589743589744
277,0.0,Men Casual Letter Printed Short Sleeve T-Shirt And Shorts Set For Summer,0.0,1443.05,17.0,#4 Best Seller,in Loose Men Co-ords,1738.6144578313254
278,10.0,Manfinity Homme Men's Rose Printed T-Shirt And Solid Color Drawstring Waist Shorts Casual Two Piece Set,0.0,1500.05,13.0,#8 Best Seller,in Knitted Fabric Men Co-ords,1724.1954022988505
279,15.0,Manfinity Homme Men's Seagull Pattern Contrast Color Short Sleeve T-Shirt,1900.0,740.05,12.0,Unranked(New),Simple Menswear,840.9659090909091
280,0.0,Nearly There Spain Solo Cups Mens Graphic Cotton Tank Top,0.0,1424.05,12.0,Unranked(New),Simple Menswear,1618.2386363636363
281,4.0,Manfinity LEGND Men Cross Print Tee,7200.0,683.0500000000001,13.0,Unranked(New),Simple Menswear,785.1149425287356
282,10.0,Manfinity RSRT Men T-Shirts Fit Crew Neck Short Sleeve Graphic Tee Palm Tree Casual Simple Summer Polyester,1300.0,740.05,12.0,Unranked(New),Simple Menswear,840.9659090909091
283,8.0,Manfinity Swimmode Men Solid Swim Trunks,0.0,811.3,15.0,#1 Best Seller,in Red Men Swimwear,954.4705882352941
284,0.0,Manfinity Homme Men Fashionable Summer Classic Simple All Match Shorts Dress Holographic Plain Work,600.0,1034.55,14.0,Unranked(New),Simple Menswear,1202.9651162790697
285,0.0,Manfinity Homme Men T-Shirts Fit V Neck Short Sleeve Casual Summer Polyester,0.0,702.05,12.0,#9 Best Seller,In Patched Men Clothing,797.7840909090909
286,11.0,DAZY Men Plaid Pattern Polo Shirt,400.0,968.05,53.0,Unranked(New),Simple Menswear,2059.68085106383
287,0.0,Manfinity Chillmode Men Coconut Tree Print Tee & Tropical Print Drawstring Waist Shorts,5000.0,1443.05,14.0,Unranked(New),Simple Menswear,1677.9651162790697
288,0.0,SHEIN Manfinity Homme Men's Washed Workwear Denim Shorts,0.0,2041.55,7.0,#7 Best Seller,in Blue Men Denim Shorts,2195.2150537634407
289,11.0,Men's Solid Color Simple Casual Short Sleeve T-Shirt For Summer,2200.0,1709.05,7.0,Unranked(New),Simple Menswear,1837.6881720430108
290,0.0,Manfinity Basics Men 2pcs Round Neck Tee,10000.0,1132.4,15.0,Unranked(New),Simple Menswear,1332.2352941176473
291,0.0,Men's Summer American Flag Printed Round Neck Casual Loose Tank Top,2200.0,303.05,60.0,Unranked(New),Simple Menswear,757.625
292,14.0,Weathervane Coffee Shop Mens T-Shirt,0.0,1805.0,0.0,Unranked(New),Simple Menswear,1805.0
293,11.0,Manfinity Homme Men Color Block Short Sleeve T-Shirt With Notch Collar For Casual Daily Wear In Spring And Summer,800.0,854.0500000000001,13.0,Unranked(New),Simple Menswear,981.6666666666666
294,9.0,Manfinity Homme Men's Contrast Color Trim Polo Shirt,0.0,977.55,13.0,#2 Best Seller,in Green Men Polo Shirts,1123.6206896551723
295,7.0,"Manfinity Homme Men's Casual Plain Color Flap Pocket Drawstring Waist Cargo Shorts, Summer",600.0,1110.55,13.0,Unranked(New),Simple Menswear,1276.4942528735633
296,8.0,Manfinity Homme Men's Round Neck T-Shirt With Print Pattern,600.0,527.25,38.0,Unranked(New),Simple Menswear,850.4032258064516
297,7.0,Manfinity Hypemode Loose Men's Heart Printed T-Shirt,1700.0,920.55,13.0,Unranked(New),Simple Menswear,1058.103448275862
298,17.0,"It's A Philly Thing, You Wouldn't Understand Mens T-Shirt",0.0,1900.0,0.0,Unranked(New),Simple Menswear,1900.0
299,7.0,TOM & JERRY X SHEIN Manfinity Hypemode Men Cartoon And Letter Graphic Tee,1600.0,1072.55,12.0,Unranked(New),Simple Menswear,1218.8068181818182
300,0.0,Manfinity Homme Men Tropical Print Tee,3000.0,462.65000000000003,46.0,Unranked(New),Simple Menswear,856.7592592592592
301,0.0,Manfinity RSRT Men's Color Block Round Neck Short Sleeve T-Shirt And Pocket Design Shorts 2pcs/Set,0.0,1509.55,13.0,#1 Best Seller,in All Over Print Men T-Shirt Co-ords,1735.1149425287356
302,8.0,Men's Casual Letter Printed Round Neck Commuter T-Shirt,5100.0,825.55,6.0,Unranked(New),Simple Menswear,878.2446808510638
303,5.0,Manfinity EMRG Loose Fit Men's Alien & Letter Print Elastic Waist Shorts,1600.0,787.55,13.0,Unranked(New),Simple Menswear,905.2298850574713
304,14.0,Straight Outta Bills Nation Mens T-Shirt,0.0,1805.0,0.0,Unranked(New),Simple Menswear,1805.0
305,4.0,Manfinity Homme Men Slogan Graphic Tee,3800.0,787.55,12.0,Unranked(New),Simple Menswear,894.9431818181819
306,0.0,Men's Plus Size Solid Color Drawstring Hooded T-Shirt,100.0,662.15,35.0,Unranked(New),Simple Menswear,1018.6923076923077
307,8.0,Manfinity Hypemode Men Cartoon Graphic Tee & Drawstring Waist Shorts,3000.0,1370.85,17.0,Unranked(New),Simple Menswear,1651.6265060240964
308,6.0,Manfinity Mode Solid Color Turn-Down Collar Front Button Short-Sleeved Shirt,0.0,714.4,24.0,#10 Best Seller,in Purple Men Shirts,940.0
